,Company,Source,Author,Title,URL,Publish_Date
455,KeyCorp,Motley Fool,newsfeedback@fool.com (Bram Berkowitz),"Why Shares of KeyCorp, PacWest, and Western Alliance Are Trading With Volatility Today",https://www.fool.com/investing/2023/03/16/why-shares-of-keycorp-pacwest-and-western-alliance/,2023-03-16T15:52:57Z
456,KeyCorp,Google News,,Jim Cramer's top 10 things to watch in the stock market Tuesday: As-expected CPI boosts Wall Street - CNBC,https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5jbmJjLmNvbS8yMDIzLzAzLzE0L2ppbS1jcmFtZXJzLXRvcC0xMC10aGluZ3MtdG8td2F0Y2gtaW4tdGhlLXN0b2NrLW1hcmtldC10dWVzZGF5LWFzLWV4cGVjdGVkLWNwaS1ib29zdHMtd2FsbC1zdHJlZXQuaHRtbNIBAA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,2023-03-14T13:06:33Z
457,Keysight,Marketscreener.com,MarketScreener,Keysight Announces Executive Leadership Transition,https://www.marketscreener.com/quote/stock/KEYSIGHT-TECHNOLOGIES-IN-18426374/news/Keysight-Announces-Executive-Leadership-Transition-43262437/?utm_medium=RSS&utm_content=20230316,2023-03-16T12:03:02Z
458,Keysight,Marketscreener.com,MarketScreener,Keysight Introduces 2 GHz Real-Time Spectrum Analysis Solution for Satellite Communications Operators,https://www.marketscreener.com/quote/stock/KEYSIGHT-TECHNOLOGIES-IN-18426374/news/Keysight-Introduces-2-GHz-Real-Time-Spectrum-Analysis-Solution-for-Satellite-Communications-Operator-43242438/?utm_medium=RSS&utm_content=20230314,2023-03-14T15:02:02Z
459,Keysight,Marketscreener.com,MarketScreener,Keysight O-RAN Solutions Added to CableLabs' 5G Lab for Support of 2023 5G Challenge,https://www.marketscreener.com/quote/stock/KEYSIGHT-TECHNOLOGIES-IN-18426374/news/Keysight-O-RAN-Solutions-Added-to-CableLabs-5G-Lab-for-Support-of-2023-5G-Challenge-43231979/?utm_medium=RSS&utm_content=20230313,2023-03-13T15:02:03Z
460,Kimberly-Clark,Motley Fool,newsfeedback@fool.com (Demitri Kalogeropoulos),Where Will Procter & Gamble Stock Be in 1 Year?,https://www.fool.com/investing/2023/03/16/where-will-procter-gamble-stock-be-in-1-year/,2023-03-16T09:35:00Z
461,Kimberly-Clark,Marketscreener.com,MarketScreener,Ethisphere Names Kimberly-Clark As One of the 2023 World's Most Ethical Companies®,https://www.marketscreener.com/quote/stock/KIMBERLY-CLARK-CORPORATIO-13266/news/Ethisphere-Names-Kimberly-Clark-As-One-of-the-2023-World-s-Most-Ethical-Companies-43240552/?utm_medium=RSS&utm_content=20230314,2023-03-14T12:33:03Z
462,Kimberly-Clark,Marketscreener.com,MarketScreener,Kimberly-Clark Ranks Third Among Barron's 100 Most Sustainable Companies of 2023,https://www.marketscreener.com/quote/stock/KIMBERLY-CLARK-CORPORATIO-13266/news/Kimberly-Clark-Ranks-Third-Among-Barron-s-100-Most-Sustainable-Companies-of-2023-43262499/?utm_medium=RSS&utm_content=20230316,2023-03-16T12:06:03Z
463,Kimco Realty,Motley Fool,"newsfeedback@fool.com (Brent Nyitray, CFA)",2 Dividend Stocks That Will Pay You for Life,https://www.fool.com/investing/2023/03/15/2-dividend-stocks-that-will-pay-you-for-life/,2023-03-15T09:20:00Z
464,Kinder Morgan,Motley Fool,newsfeedback@fool.com (Reuben Brewer),"If You Invested $10,000 in Kinder Morgan a Decade Ago, This Is How Much You Would Have Today",https://www.fool.com/investing/2023/03/10/if-you-invested-10000-in-kinder-morgan-a-decade-ag/,2023-03-10T10:11:00Z
465,Kinder Morgan,CleanTechnica,Michael Barnard,Canada’s Oil Pipeline To Nowhere Tripling Costs Could Have Built HVDC Across The Country,https://cleantechnica.com/2023/03/13/canadas-oil-pipeline-to-nowhere-tripling-costs-could-have-built-hvdc-across-the-country/,2023-03-13T16:05:40Z
466,Kinder Morgan,Marketscreener.com,MarketScreener,Union says Lyondell misled USW about possible Houston refinery buyers -letter,https://www.marketscreener.com/quote/stock/KINDER-MORGAN-INC-7331799/news/Union-says-Lyondell-misled-USW-about-possible-Houston-refinery-buyers-letter-43219997/?utm_medium=RSS&utm_content=20230311,2023-03-11T17:44:13Z
467,KLA Corporation,Marketscreener.com,MarketScreener,BE Semiconductor Industries N : Agenda item 7 - Principal changes proposed Remuneration Policy 2024 vs. current Remuneration Policy 2020-2023,https://www.marketscreener.com/quote/stock/BE-SEMICONDUCTOR-INDUSTRI-6318/news/BE-Semiconductor-Industries-N-Agenda-item-7-Principal-changes-proposed-Remuneration-Policy-2024-43253311/?utm_medium=RSS&utm_content=20230315,2023-03-15T14:40:13Z
468,KLA Corporation,Marketscreener.com,MarketScreener,BE Semiconductor Industries N : Agenda item 7 - Remuneration Policy 2024,https://www.marketscreener.com/quote/stock/BE-SEMICONDUCTOR-INDUSTRI-6318/news/BE-Semiconductor-Industries-N-Agenda-item-7-Remuneration-Policy-2024-43253312/?utm_medium=RSS&utm_content=20230315,2023-03-15T14:40:13Z
469,Kraft Heinz,Motley Fool,newsfeedback@fool.com (Will Ebiefung),Has Warren Buffett Lost His Touch? 2 Berkshire Stocks to Sell Now,https://www.fool.com/investing/2023/03/13/warren-buffett-lost-touch-2-berkshire-stocks-sell/,2023-03-13T12:10:00Z
470,Kraft Heinz,Motley Fool,newsfeedback@fool.com (David Jagielski),Nasdaq Bear Market: These 3 Stocks Are Trading Below Their Book Values,https://www.fool.com/investing/2023/03/14/nasdaq-bear-market-stocks-trading-below-book/,2023-03-14T10:03:00Z
471,Kraft Heinz,Motley Fool,newsfeedback@fool.com (Jennifer Saibil),You Won't Believe How Much More Warren Buffett Has Made Than the Market Since 1965,https://www.fool.com/investing/2023/03/14/you-wont-believe-how-much-more-warren-buffett-has/,2023-03-14T10:00:00Z
472,Kroger,Motley Fool,newsfeedback@fool.com (Demitri Kalogeropoulos),Better Buy: Target vs. Kroger,https://www.fool.com/investing/2023/03/11/better-buy-target-vs-kroger/,2023-03-11T15:23:00Z
473,Kroger,Motley Fool,newsfeedback@fool.com (Will Ebiefung),3 Reasons to Sell Beyond Meat Stock,https://www.fool.com/investing/2023/03/13/reasons-to-sell-beyond-meat-stock/,2023-03-13T13:05:00Z
474,Kroger,Motley Fool,newsfeedback@fool.com (Demitri Kalogeropoulos),3 Things About Costco Stock That Smart Investors Know,https://www.fool.com/investing/2023/03/10/3-things-about-costco-stock-smart-investors-know/,2023-03-10T17:00:00Z
475,L3Harris,Yahoo Entertainment,Hamna Asim,12 Best Aerospace Stocks To Buy,https://finance.yahoo.com/news/12-best-aerospace-stocks-buy-015707388.html,2023-03-15T01:57:07Z
476,L3Harris,Marketscreener.com,MarketScreener,L3Harris Statement on Second Request from Federal Trade Commission,https://www.marketscreener.com/quote/stock/L3HARRIS-TECHNOLOGIES-IN-60951433/news/L3Harris-Statement-on-Second-Request-from-Federal-Trade-Commission-43255700/?utm_medium=RSS&utm_content=20230315,2023-03-15T20:18:02Z
477,L3Harris,Marketscreener.com,MarketScreener,L3Harris Exceeds Greenhouse Gas Emission Reduction Goal,https://www.marketscreener.com/quote/stock/L3HARRIS-TECHNOLOGIES-IN-60951433/news/L3Harris-Exceeds-Greenhouse-Gas-Emission-Reduction-Goal-43242817/?utm_medium=RSS&utm_content=20230314,2023-03-14T16:01:02Z
478,LabCorp,Nature.com,"Ghayas C. Issa, Ibrahim Aldoss, John DiPersio, Branko Cuglievan, Richard Stone, Martha Arellano, Michael J. Thirman, Manish R. Patel, David S. Dickens, Shalini Shenoy, Neerav Shukla, Hagop Kantarjian, Scott A. Armstrong, Florian Perner, Jennifer A. Perry, Galit Rosen, Rebecca G. Bagley, Michael L. Meyers, Peter Ordentlich, Yu Gu, Vinit Kumar, Steven Smith, Gerard M. McGeehan, Eytan M. Stein",The menin inhibitor revumenib in KMT2A-rearranged or NPM1-mutant leukaemia,https://www.nature.com/articles/s41586-023-05812-3,2023-03-15T00:00:00Z
479,LabCorp,Motley Fool,newsfeedback@fool.com (Motley Fool Transcribing),Oracle (ORCL) Q3 2023 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2023/03/09/oracle-orcl-q3-2023-earnings-call-transcript/,2023-03-10T01:30:38Z
480,LabCorp,Yahoo Entertainment,Insider Monkey Transcripts,Oracle Corporation (NYSE:ORCL) Q3 2023 Earnings Call Transcript,https://finance.yahoo.com/news/oracle-corporation-nyse-orcl-q3-081447835.html,2023-03-11T08:14:47Z
481,Lam Research,Motley Fool,newsfeedback@fool.com (Billy Duberstein),"Got $3,000? 3 Tech Stocks to Buy and Hold for the Long Term",https://www.fool.com/investing/2023/03/12/got-3000-3-tech-stocks-buy-and-hold-for-long-term/,2023-03-12T11:30:00Z
482,Lam Research,Investing.com,Investing.com,Lam Research cut at Bernstein as stock now more expensive,https://www.investing.com/news/stock-market-news/lam-research-cut-at-bernstein-as-stock-now-more-expensive-432SI-3030468,2023-03-14T18:37:54Z
483,Lam Research,Marketscreener.com,MarketScreener,Lam Research Named as One of Ethisphere's 2023 World's Most Ethical Companies®,https://www.marketscreener.com/quote/stock/LAM-RESEARCH-CORPORATION-4877/news/Lam-Research-Named-as-One-of-Ethisphere-s-2023-World-s-Most-Ethical-Companies-43228558/?utm_medium=RSS&utm_content=20230313,2023-03-13T10:06:03Z
484,Lamb Weston,Yahoo Entertainment,Omer Farooq,12 Thrilling Stocks to Buy According to Louis Navellier,https://finance.yahoo.com/news/12-thrilling-stocks-buy-according-125618782.html,2023-03-13T12:56:18Z
485,Lamb Weston,MarketWatch,MarketWatch Automation,Company Close Updates: Lamb Weston Holdings Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/data-news/lamb-weston-holdings-inc-stock-outperforms-competitors-on-strong-trading-day-d8d55f4e-f70408aac561,2023-03-14T21:09:10Z
486,Las Vegas Sands,Yahoo Entertainment,Ethan Roberts,Thinking Of Buying VICI Properties? You'd Add These Properties And Tenants To Your Portfolio,https://finance.yahoo.com/news/thinking-buying-vici-properties-youd-150814126.html,2023-03-16T15:08:14Z
487,Las Vegas Sands,MarketWatch,MarketWatch Automation,"Company Close Updates: Las Vegas Sands Corp. stock falls Tuesday, underperforms market",https://www.marketwatch.com/data-news/las-vegas-sands-corp-stock-falls-tuesday-underperforms-market-91922e54-99fed6739207,2023-03-14T21:09:10Z
488,Las Vegas Sands,MarketWatch,MarketWatch Automation,"Company Close Updates: MGM Resorts International stock falls Wednesday, underperforms market",https://www.marketwatch.com/data-news/mgm-resorts-international-stock-falls-wednesday-underperforms-market-184da218-cca0ac99dec9,2023-03-15T21:09:52Z
489,Leidos,MarketWatch,MarketWatch Automation,Company Close Updates: Leidos Holdings Inc. stock underperforms Monday when compared to competitors,https://www.marketwatch.com/data-news/leidos-holdings-inc-stock-underperforms-monday-when-compared-to-competitors-1c6c8ef8-97cdac31ef9b,2023-03-13T21:07:05Z
490,Lennar,Motley Fool,newsfeedback@fool.com (Rick Munarriz),3 Stocks to Avoid This Week,https://www.fool.com/investing/2023/03/13/3-stocks-to-avoid-this-week/,2023-03-13T12:15:00Z
491,Lennar,Motley Fool,newsfeedback@fool.com (Motley Fool Transcribing),Lennar (LEN) Q1 2023 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2023/03/15/lennar-len-q1-2023-earnings-call-transcript/,2023-03-15T21:30:20Z
492,Lennar,Yahoo Entertainment,PR Newswire,Lennar Reports First Quarter 2023 Results,https://finance.yahoo.com/news/lennar-reports-first-quarter-2023-203000902.html,2023-03-14T20:30:00Z
493,Lincoln Financial,Forbes,"Brendan Ahern, Senior Contributor, 
 Brendan Ahern, Senior Contributor
 https://www.forbes.com/sites/brendanahern/",Financial Contagion Weighs On Sentiment,https://www.forbes.com/sites/brendanahern/2023/03/16/financial-contagion-weighs-on-sentiment/,2023-03-16T14:04:58Z
494,Lincoln Financial,Yahoo Entertainment,Simply Wall St,"A number of insiders bought Lincoln Ventures Ltd. (CVE:LX.H) stock last year, which is great news for shareholders",https://finance.yahoo.com/news/number-insiders-bought-lincoln-ventures-134704019.html,2023-03-11T13:47:04Z
495,Lincoln Financial,Yahoo Entertainment,"Trevor Hunnicutt, Alun John and Rae Wee",Global bank stock rout deepens as SVB collapse fans crisis fears,https://finance.yahoo.com/news/global-bank-stock-rout-deepens-012205559.html,2023-03-14T01:22:05Z
496,Linde plc,Marketscreener.com,MarketScreener,Ceres Collaborates with Bosch and Linde Engineering on a 1MW Green Hydrogen Demonstration,https://www.marketscreener.com/quote/stock/CERES-POWER-HOLDINGS-PLC-45205613/news/Ceres-Collaborates-with-Bosch-and-Linde-Engineering-on-a-1MW-Green-Hydrogen-Demonstration-43258005/?utm_medium=RSS&utm_content=20230316,2023-03-16T07:01:01Z
497,Linde plc,Marketscreener.com,MarketScreener,Rogers Announces Nomination of Dr. Larry Berger as Independent Director at 2023 Annual Meeting of Shareholders,https://www.marketscreener.com/quote/stock/ROGERS-CORPORATION-14275/news/Rogers-Announces-Nomination-of-Dr-Larry-Berger-as-Independent-Director-at-2023-Annual-Meeting-of-Sh-43255542/?utm_medium=RSS&utm_content=20230315,2023-03-15T20:09:03Z
498,Linde plc,MarketWatch,MarketWatch Automation,"Company Close Updates: Linde PLC stock falls Monday, underperforms market",https://www.marketwatch.com/data-news/linde-plc-stock-falls-monday-underperforms-market-ce54ab12-538acd3fb96e,2023-03-13T21:07:05Z
499,Live Nation Entertainment,Yahoo Entertainment,Simply Wall St,"Is Now The Time To Look At Buying Live Nation Entertainment, Inc. (NYSE:LYV)?",https://finance.yahoo.com/news/now-time-look-buying-live-132314359.html,2023-03-12T13:23:14Z
500,Live Nation Entertainment,Biztoc.com,marketbeat.com,Endeavor Continues to Choke Out the Bears,https://biztoc.com/x/5979eb2b0410d60f,2023-03-15T12:02:31Z
501,Live Nation Entertainment,Marketscreener.com,MarketScreener,KEITH URBAN EXTENDS LAS VEGAS RESIDENCY AT ZAPPOS THEATER AT PLANET HOLLYWOOD RESORT & CASINO WITH NEW NOVEMBER DATES,https://www.marketscreener.com/quote/stock/LIVE-NATION-ENTERTAINMENT-13449/news/KEITH-URBAN-EXTENDS-LAS-VEGAS-RESIDENCY-AT-ZAPPOS-THEATER-AT-PLANET-HOLLYWOOD-RESORT-CASINO-WITH-N-43240918/?utm_medium=RSS&utm_content=20230314,2023-03-14T13:01:13Z
502,Lockheed Martin,Motley Fool,newsfeedback@fool.com (Rich Smith),Could Lockheed's New $10 Billion Contract Signal a Solid Buy Opportunity?,https://www.fool.com/investing/2023/03/12/lockheeds-10-billion-contract-a-buy-opportunity/,2023-03-12T10:06:00Z
503,Lockheed Martin,Yahoo Entertainment,Simply Wall St,Calculating The Fair Value Of Lockheed Martin Corporation (NYSE:LMT),https://finance.yahoo.com/news/calculating-fair-value-lockheed-martin-140046444.html,2023-03-13T14:00:46Z
504,Lockheed Martin,Space.com,robert@collectspace.com (Robert Z. Pearlman),1st Artemis spacesuits to be worn on the moon will not return to Earth,https://www.space.com/http://www.collectspace.com/news/news-031523a-axiom-space-axemu-artemis-3-spacesuits-fate.html,2023-03-15T22:22:59Z
505,Lowe's,Motley Fool,"newsfeedback@fool.com (Parkev Tatevosian, CFA)",Best Bill Ackman Stock to Buy Now: Lowe's vs. Hilton,https://www.fool.com/investing/2023/03/12/best-bill-ackman-stock-to-buy-lowes-vs-hilton/,2023-03-12T16:04:00Z
506,Lowe's,Motley Fool,newsfeedback@fool.com (Stefon Walters),The Smartest Dividend Stocks to Buy With $400 Right Now,https://www.fool.com/investing/2023/03/14/smartest-dividend-stocks-to-buy-with-400-right-now/,2023-03-14T14:57:20Z
507,Lowe's,Motley Fool,newsfeedback@fool.com (Kody Kester),Should You Add This Dividend King to Your Portfolio?,https://www.fool.com/investing/2023/03/10/should-you-add-this-dividend-king-to-your-holdings/,2023-03-10T11:15:00Z
508,Lumen Technologies,Yahoo Entertainment,Evluma,"Evluma’s New LED Roadway Luminaire, RoadMax RX2, replaces 150-400W HID Cobraheads",https://finance.yahoo.com/news/evluma-led-roadway-luminaire-roadmax-023500810.html,2023-03-10T02:35:00Z
509,Lumen Technologies,Marketscreener.com,MarketScreener,Exchange Offers for Lumen Senior Notes,https://www.marketscreener.com/quote/stock/LUMEN-TECHNOLOGIES-INC-14056214/news/Exchange-Offers-for-Lumen-Senior-Notes-43260204/?utm_medium=RSS&utm_content=20230316,2023-03-16T11:01:08Z
510,Lumen Technologies,GlobeNewswire,Bernstein Liebhard LLP,"LUMEN TECHNOLOGIES, INC. (NYSE: LUMN) SHAREHOLDER CLASS ACTION ALERT: Bernstein Liebhard LLP Reminds Investors of the Deadline to File a Lead Plaintiff Motion in a Securities Class Action Lawsuit Against Lumen Technologies, Inc. (NYSE: LUMN)",https://www.globenewswire.com/news-release/2023/03/13/2625351/0/en/LUMEN-TECHNOLOGIES-INC-NYSE-LUMN-SHAREHOLDER-CLASS-ACTION-ALERT-Bernstein-Liebhard-LLP-Reminds-Investors-of-the-Deadline-to-File-a-Lead-Plaintiff-Motion-in-a-Securities-Class-Actio.html,2023-03-13T05:45:00Z
511,LyondellBasell,Marketscreener.com,MarketScreener,LyondellBasell announces decision to acquire Mepol Group,https://www.marketscreener.com/quote/stock/LYONDELLBASELL-INDUSTRIES-6742278/news/LyondellBasell-announces-decision-to-acquire-Mepol-Group-43228369/?utm_medium=RSS&utm_content=20230313,2023-03-13T09:44:03Z
512,LyondellBasell,Marketscreener.com,MarketScreener,LyondellBasell and Grenergy Sign Five 15-year Solar Power Purchase Agreements,https://www.marketscreener.com/quote/stock/LYONDELLBASELL-INDUSTRIES-6742278/news/LyondellBasell-and-Grenergy-Sign-Five-15-year-Solar-Power-Purchase-Agreements-43208966/?utm_medium=RSS&utm_content=20230310,2023-03-10T07:01:10Z
513,LyondellBasell,Marketscreener.com,MarketScreener,LyondellBasell Commissions World's Largest PO/TBA Unit,https://www.marketscreener.com/quote/stock/LYONDELLBASELL-INDUSTRIES-6742278/news/LyondellBasell-Commissions-World-s-Largest-PO-TBA-Unit-43243482/?utm_medium=RSS&utm_content=20230314,2023-03-14T17:31:04Z
514,M&T Bank,MarketWatch,Michael Brush,"Michael Brush: If battered bank stocks look tempting now, these buying tips can help you cash in",https://www.marketwatch.com/story/if-battered-bank-stocks-look-tempting-now-these-buying-tips-can-help-you-cash-in-53943e24,2023-03-15T15:29:00Z
515,M&T Bank,Motley Fool,newsfeedback@fool.com (Bram Berkowitz),Is TD Bank's Planned Acquisition of First Horizon on the Chopping Block?,https://www.fool.com/investing/2023/03/10/td-bank-planned-acquisition-first-horizon-merger/,2023-03-10T10:51:00Z
516,M&T Bank,Nature.com,"Yan Zhang, Márton Rózsa, Yajie Liang, Daniel Bushey, Ziqiang Wei, Jihong Zheng, Daniel Reep, Gerard Joey Broussard, Arthur Tsang, Getahun Tsegaye, Sujatha Narayan, Christopher J. Obara, Jing-Xuan Lim, Ronak Patel, Rongwei Zhang, Misha B. Ahrens, Glenn C. Turner, Samuel S.-H. Wang, Wyatt L. Korff, Eric R. Schreiter, Karel Svoboda, Jeremy P. Hasseman, Ilya Kolb, Loren L. Looger",Fast and sensitive GCaMP calcium indicators for imaging neural populations,https://www.nature.com/articles/s41586-023-05828-9,2023-03-15T00:00:00Z
